--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Delivery  |ShPt  |SLoc|Dv|Sold-To Pt|Name of sold-to party |Ship-To|Name of the ship-to party|Ref. Doc. |DlvTy|ItCa|Item|Material  |Description                             |Delivery qty|     Volume| Net weight| Total Wght|Batch     |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 023|5948784   |DN PROMISE ENAMEL CLASSIC WHITE 500 mL  |         12 |         6 |     6.180 |     7.140 |C20260201 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 024|5948785   |DN PROMISE ENAMEL CLASSIC WHITE 1L      |          6 |         6 |     6.180 |     6.930 |C20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 025|5948787   |DN PROMISE ENAMEL CLASSIC WHITE 10L     |          1 |        10 |    10.300 |    11.600 |C20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 026|5948788   |DN PROMISE ENAMEL CLASSIC WHITE 20L     |          2 |        40 |    41.200 |    44.700 |C20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 027|IN34125071|IP ICI DUWEL FARCO WHITE PRIMER 4L      |          4 |        16 |        16 |    21.984 |C20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 028|IN32600071|DN WS ALKALI BLOC PRIMER 4L             |          4 |        16 |    19.520 |    21.164 |N20251101 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 029|IN32600081|DN WS ALKALI BLOC PRIMER 20L            |          1 |        20 |        25 |    26.010 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790495|LF   |TAN | 030|5963127   |DN WS  Protect Dust Hi-Sheen92 4L       |          4 |        16 |    20.160 |    21.520 |T20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790495|LF   |TAN | 031|5853032   |DPP-SuperCover Ultra 90 base 1LTR       |         10 |        10 |    13.700 |    14.690 |T20260701 |
|  9109503719|IN53  |2000|70|3537829   |MURLIDHAR COLOUR      |3537829|MURLIDHAR COLOUR         |1046790428|LF   |TAN |  10|IN28918771|DN GLOSS GOLDEN BROWN 4LT               |          0 |         0 |         0 |         0 |          |
|  9109503719|IN53  |2000|70|3537829   |MURLIDHAR COLOUR      |3537829|MURLIDHAR COLOUR         |1046790428|LF   |TAN | 001|IN28918771|DN GLOSS GOLDEN BROWN 4LT               |          4 |        16 |        16 |    17.504 |C20260701 |
|  9109503720|IN53  |2000|70|110709    |SHRI SHANKAR VIJAY SA |110709 |SHRI SHANKAR VIJAY SAW M |1046790438|LF   |TAN |  10|IN29312272|DN PROMISE ENML BLACK 1L                |          0 |         0 |         0 |         0 |          |
|  9109503720|IN53  |2000|70|110709    |SHRI SHANKAR VIJAY SA |110709 |SHRI SHANKAR VIJAY SAW M |1046790438|LF   |TAN |  20|5853013   |DPP-SuperCover Ultra 90 base 4L         |          0 |         0 |         0 |         0 |          |
|  9109503720|IN53  |2000|70|110709    |SHRI SHANKAR VIJAY SA |110709 |SHRI SHANKAR VIJAY SAW M |1046790438|LF   |TAN | 001|IN29312272|DN PROMISE ENML BLACK 1L                |          2 |         2 |     1.840 |     2.090 |C20260801 |
|  9109503720|IN53  |2000|70|110709    |SHRI SHANKAR VIJAY SA |110709 |SHRI SHANKAR VIJAY SAW M |1046790438|LF   |TAN | 002|5853013   |DPP-SuperCover Ultra 90 base 4L         |          2 |         8 |    10.960 |    11.542 |T20260701 |
|  9109503721|IN53  |2000|70|3493291   |EKLAVYA COLOR WORLD   |3493291|EKLAVYA COLOR WORLD      |1046790444|LF   |TAN |  10|5826255   |DN SADOLIN PU Prime White Sealer 4L     |          2 |         8 |     8.240 |     8.240 |          |
|  9109503721|IN53  |2000|70|3493291   |EKLAVYA COLOR WORLD   |3493291|EKLAVYA COLOR WORLD      |1046790444|LF   |TAN |  20|5556514   |DN SADOLIN EPOXY INSULATOR 1L           |          6 |         6 |         6 |     6.720 |          |
|  9109503722|IN53  |2000|70|151521    |ARIHANT COLOUR SOLUTI |151521 |ARIHANT COLOUR SOLUTION  |1046790450|LF   |TAN |  10|5599503   |DN ACOTONE Tinter XY1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109503722|IN53  |2000|70|151521    |ARIHANT COLOUR SOLUTI |151521 |ARIHANT COLOUR SOLUTION  |1046790450|LF   |TAN | 001|5599503   |DN ACOTONE Tinter XY1 COL_IN-SL 1L      |          4 |         4 |     7.160 |     7.472 |C20260701 |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN |  10|IN28209272|DN GLOSS INTERMEDIATE BASE NEW 0.9L     |          0 |         0 |         0 |         0 |          |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN |  20|IN28209271|DN GLOSS INTERMEDIATE BASE NEW 3.6L     |          0 |         0 |         0 |         0 |          |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN |  30|IN28080072|DN SAT FIN WHITE 1LT                    |          0 |         0 |         0 |         0 |          |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN |  40|IN28080071|DN SAT FIN WHITE 4L                     |          0 |         0 |         0 |         0 |          |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN |  50|IN28079072|DN SAT FIN WHITE BASE-NEW 1LT           |          0 |         0 |         0 |         0 |          |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN |  60|IN28079071|DN SAT FIN WHITE BASE-NEW 4L            |          0 |         0 |         0 |         0 |          |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN |  70|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |          0 |         0 |         0 |         0 |          |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN | 001|IN28209272|DN GLOSS INTERMEDIATE BASE NEW 0.9L     |         60 |        60 |    53.460 |    61.080 |C20260701 |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN | 002|IN28209271|DN GLOSS INTERMEDIATE BASE NEW 3.6L     |         20 |        80 |    71.280 |    88.200 |C20260701 |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN | 003|IN28080072|DN SAT FIN WHITE 1LT                    |         30 |        30 |    38.400 |    42.450 |C20260701 |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN | 004|IN28080071|DN SAT FIN WHITE 4L                     |         12 |        48 |    61.440 |    66.432 |C20260601 |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN | 005|IN28079072|DN SAT FIN WHITE BASE-NEW 1LT           |         18 |        18 |    22.320 |    25.470 |C20260801 |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN | 006|IN28079071|DN SAT FIN WHITE BASE-NEW 4L            |         12 |        48 |    59.520 |    66.432 |C20260901 |
|  9109503723|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790463|LF   |TAN | 007|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |         20 |        80 |    89.600 |    96.600 |C20260701 |
|  9109503724|IN53  |2000|70|3493291   |EKLAVYA COLOR WORLD   |3493291|EKLAVYA COLOR WORLD      |1046790466|LF   |TAN |  10|IN28918782|DN GLOSS GOLDEN BROWN 10LT              |          0 |         0 |         0 |         0 |          |
|  9109503724|IN53  |2000|70|3493291   |EKLAVYA COLOR WORLD   |3493291|EKLAVYA COLOR WORLD      |1046790466|LF   |TAN |  20|5540670   |DN Zinc Yellow Metal Primer 4L          |          4 |        16 |    20.160 |    21.528 |          |
|  9109503724|IN53  |2000|70|3493291   |EKLAVYA COLOR WORLD   |3493291|EKLAVYA COLOR WORLD      |1046790466|LF   |TAN | 001|IN28918782|DN GLOSS GOLDEN BROWN 10LT              |          1 |        10 |        10 |    10.975 |C20260801 |
|  9109503725|IN53  |2000|70|470405    |Sarita Colour Zone    |470405 |Sarita Colour Zone       |1046790489|LF   |TAN |  10|IN35201671|DN SADOLIN OPQ 2KPU MATT WHITE 4L       |          0 |         0 |         0 |         0 |          |
|  9109503725|IN53  |2000|70|470405    |Sarita Colour Zone    |470405 |Sarita Colour Zone       |1046790489|LF   |TAN | 001|IN35201671|DN SADOLIN OPQ 2KPU MATT WHITE 4L       |          4 |        16 |    18.968 |        16 |C20260701 |
|  9109508300|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046789016|LF   |TAN |  10|5838875   |DN Promise exterior White 20L           |         10 |       200 |       264 |       274 |          |
|  9109508301|IN53  |2000|70|102543    |Arihant Sales Agency  |102543 |Arihant Sales Agency     |1046789019|LF   |TAN |  10|IN28917481|DN GLOSS PHIROZA 20LT                   |          0 |         0 |         0 |         0 |          |
|  9109508301|IN53  |2000|70|102543    |Arihant Sales Agency  |102543 |Arihant Sales Agency     |1046789019|LF   |TAN | 001|IN28917481|DN GLOSS PHIROZA 20LT                   |          1 |        20 |    19.200 |    21.395 |C20260701 |
|  9109508302|IN53  |2000|76|3223592   |UPKAR DISTRIBUTORS    |3223592|UPKAR DISTRIBUTORS       |1046789020|LF   |TAN |  10|IN82000081|DN WTP Aquatech Roof Coat 20L           |          0 |         0 |         0 |         0 |          |
|  9109508302|IN53  |2000|76|3223592   |UPKAR DISTRIBUTORS    |3223592|UPKAR DISTRIBUTORS       |1046789020|LF   |TAN | 001|IN82000081|DN WTP Aquatech Roof Coat 20L           |         50 |     1,000 |     1,240 | 1,290.500 |C20260801 |
|  9109508302|IN53  |2000|76|3223592   |UPKAR DISTRIBUTORS    |3223592|UPKAR DISTRIBUTORS       |1046789020|LF   |TAN | 002|IN82000081|DN WTP Aquatech Roof Coat 20L           |          8 |       160 |   198.400 |   206.480 |T20260801 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN |  10|IN61162472|WN Wanda Basecoat SB 3624 1L            |          0 |         0 |         0 |         0 |          |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN |  20|IN61190372|WN Wanda Basecoat SB 3903 1L            |          0 |         0 |         0 |         0 |          |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN |  30|IN61172372|WN Wanda Basecoat SB 3723 1L            |          0 |         0 |         0 |         0 |          |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN |  40|IN61196872|WN Wanda Basecoat SB 3968 1L            |          0 |         0 |         0 |         0 |          |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 001|IN61162472|WN Wanda Basecoat SB 3624 1L            |          5 |         5 |     4.845 |     5.460 |C20251001 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 002|IN61162472|WN Wanda Basecoat SB 3624 1L            |          1 |         1 |     0.969 |     1.092 |C20260401 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 003|IN61190372|WN Wanda Basecoat SB 3903 1L            |          2 |         2 |     1.882 |     2.128 |C20251101 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 004|IN61190372|WN Wanda Basecoat SB 3903 1L            |          4 |         4 |     3.764 |     4.256 |C20260401 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 005|IN61172372|WN Wanda Basecoat SB 3723 1L            |          2 |         2 |     1.940 |     2.186 |C20250701 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 006|IN61172372|WN Wanda Basecoat SB 3723 1L            |          2 |         2 |     1.940 |     2.186 |C20251201 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 007|IN61196872|WN Wanda Basecoat SB 3968 1L            |          1 |         1 |     0.930 |     1.053 |C20250701 |
|  9109508303|IN53  |2000|72|738497    |SREE MILAP AUTO COLOUR|738497 |SREE MILAP AUTO COLOUR   |1046789027|LF   |TAN | 008|IN61196872|WN Wanda Basecoat SB 3968 1L            |          3 |         3 |     2.790 |     3.159 |C20250801 |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN |  10|IN28080172|DN SAT FIN BLACK 1LT                    |          0 |         0 |         0 |         0 |          |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN |  20|IN28080171|DN SAT FIN BLACK 4L                     |          0 |         0 |         0 |         0 |          |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN |  30|IN28080181|DN SAT FIN BLACK 20LT                   |          0 |         0 |         0 |         0 |          |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN |  40|IN28129082|DN WB SATIN WHITE BASE 10L              |          0 |         0 |         0 |         0 |          |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN | 001|IN28080172|DN SAT FIN BLACK 1LT                    |          6 |         6 |     6.900 |     7.830 |C20260801 |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN | 002|IN28080171|DN SAT FIN BLACK 4L                     |          2 |         8 |     9.200 |    10.192 |C20260901 |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN | 003|IN28080181|DN SAT FIN BLACK 20LT                   |          1 |        20 |        23 |    24.795 |C20260701 |
|  9109508304|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789034|LF   |TAN | 004|IN28129082|DN WB SATIN WHITE BASE 10L              |          3 |        30 |    37.500 |    40.248 |T20260701 |
|  9109508305|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789036|LF   |TAN |  10|IN28129072|DN SATIN STAY BRIGHT WHT. BASE 0.9L     |          0 |         0 |         0 |         0 |          |
|  9109508305|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789036|LF   |TAN |  20|IN28129071|DN SATIN STAY BRIGHT WHT. BASE 3.6L     |          0 |         0 |         0 |         0 |          |
|  9109508305|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789036|LF   |TAN | 001|IN28129072|DN SATIN STAY BRIGHT WHT. BASE 0.9L     |         30 |        30 |    37.500 |    41.430 |T20260701 |
|  9109508305|IN53  |2000|70|102492    |Ambika Paints         |102492 |Ambika Paints            |1046789036|LF   |TAN | 002|IN28129071|DN SATIN STAY BRIGHT WHT. BASE 3.6L     |         20 |        80 |       100 |   108.220 |T20260801 |
|  9109508601|IN53  |2000|70|3179770   |SEEMA HARDWARE        |3179770|SEEMA HARDWARE           |1046789969|LF   |TAN |  10|5945464   |Promise SmartC Acrylic Distemper 10Kg   |          0 |         0 |         0 |         0 |          |
|  9109508601|IN53  |2000|70|3179770   |SEEMA HARDWARE        |3179770|SEEMA HARDWARE           |1046789969|LF   |TAN |  20|IN28301074|DN GLOSS BRILLIANT WHITE 200ML          |          0 |         0 |         0 |         0 |          |
|  9109508601|IN53  |2000|70|3179770   |SEEMA HARDWARE        |3179770|SEEMA HARDWARE           |1046789969|LF   |TAN |  30|IN28080071|DN SAT FIN WHITE 4L                     |          0 |         0 |         0 |         0 |          |
|  9109508601|IN53  |2000|70|3179770   |SEEMA HARDWARE        |3179770|SEEMA HARDWARE           |1046789969|LF   |TAN | 001|5945464   |Promise SmartC Acrylic Distemper 10Kg   |          6 |        60 |        60 |    62.796 |T20260701 |
|  9109508601|IN53  |2000|70|3179770   |SEEMA HARDWARE        |3179770|SEEMA HARDWARE           |1046789969|LF   |TAN | 002|IN28301074|DN GLOSS BRILLIANT WHITE 200ML          |         12 |     2.400 |     2.640 |     3.240 |C20260701 |
|  9109508601|IN53  |2000|70|3179770   |SEEMA HARDWARE        |3179770|SEEMA HARDWARE           |1046789969|LF   |TAN | 003|IN28080071|DN SAT FIN WHITE 4L                     |          2 |         8 |    10.240 |    11.072 |C20260601 |
|  9109508602|IN53  |2000|70|3554516   |Jay Khodiyar Colour Z |3554516|Jay Khodiyar Colour Zone |1046789973|LF   |TAN |  10|IN29316282|DN PROMISE ENML SMOKE GREY 10L          |          0 |         0 |         0 |         0 |          |
|  9109508602|IN53  |2000|70|3554516   |Jay Khodiyar Colour Z |3554516|Jay Khodiyar Colour Zone |1046789973|LF   |TAN | 001|IN29316282|DN PROMISE ENML SMOKE GREY 10L          |          2 |        20 |        19 |    21.600 |C20260301 |
|  9109508603|IN53  |2000|70|3615221   |Shivansh Colour Art   |3615221|Shivansh Colour Art      |1046789975|LF   |TAN |  10|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109508603|IN53  |2000|70|3615221   |Shivansh Colour Art   |3615221|Shivansh Colour Art      |1046789975|LF   |TAN |  20|IN28918773|DN GLOSS GOLDEN BROWN 500ML             |          0 |         0 |         0 |         0 |          |
|  9109508603|IN53  |2000|70|3615221   |Shivansh Colour Art   |3615221|Shivansh Colour Art      |1046789975|LF   |TAN |  30|IN28918772|DN GLOSS GOLDEN BROWN 1LT               |          0 |         0 |         0 |         0 |          |
|  9109508603|IN53  |2000|70|3615221   |Shivansh Colour Art   |3615221|Shivansh Colour Art      |1046789975|LF   |TAN |  40|IN28012273|DN GLOSS BLACK 500ML                    |          0 |         0 |         0 |         0 |          |
